nick,sig,date,text,forward,comment,like,情感倾向
有塔尖,未认证,2023年09月,//@李涯的白衬衫重生版://@正鉴虚妄://@祝佳音:我一直觉得社会在为996付出代价，那些外卖、方便食品、更垃圾的娱乐节目、更无脑的综艺和需要2倍速跳过的电视剧，乃至于线下商场和商业的低迷，进而到晚婚和生育率下降，或多或少都是人没有自己时间的结果。什么是赛博朋克，这难道不是一种赛博朋克吗？,0,0,1,2
IsleDust,未认证,2023年09月,//@TangzaiYushidexiongjishang:提交了：卫生巾免税甚至是免费是全社会的共识，女性既要付出生育成本，同时又要承受积年累月的月经成本，致使很多女性用不起卫生巾。国家要养育新生，就应该主动承担起卫生巾的费用，而不是由女性个人承担。​​​,0,0,0,2
UnbridledGrowth,未认证,2023年09月,Lisa参与疯马秀这件事情所引起的广泛声讨，本质上只是又一场厌女狂欢罢了。一方面有点让人生气和失望，人们的厌女和声讨审判女性的积极性实在高涨得吓人；另一方面，可能在这里的人，尤其女性，是完全没有办法去幻想脱离男性凝视的女性身体这种可能性的。日常生活中的一切都在暗戳戳提醒你，女人的身​展开c,0,5,1,2
RabbitChenc123,未认证,2023年09月,#韩国地铁凌晨五点坐满了人#怪不得生育率低，活的太累了​,0,1,0,2
爱上甜不辣的阿萨辛,未认证,2023年09月,#谁规定家务活一定要女生做#其实这本质问题就是家务劳动的价值，社会上似乎都不肯定家务价值，才会有家庭主妇当了五年，一朝离婚才给一万块这样的情况。而反观如果将家务劳动也纳入薪资范畴（干家务的一方要被支付薪资，并从法律上去强制执行），这样一来情况或许要好的多。可能有人会不想支付而宁愿彼​展开c,0,0,5,2
孙老虎爱跳舞,未认证,2023年09月,//@Patrickgeee://@祝佳音:我一直觉得社会在为996付出代价，那些外卖、方便食品、更垃圾的娱乐节目、更无脑的综艺和需要2倍速跳过的电视剧，乃至于线下商场和商业的低迷，进而到晚婚和生育率下降，或多或少都是人没有自己时间的结果。什么是赛博朋克，这难道不是一种赛博朋克吗？,0,0,0,2
专业算命师-易卦解千愁,未认证,2023年09月,教大家面相上如何看一个人的子女缘如何？1、首先看子女宫（卧蚕部位），眼下卧蚕部位有较多的网纹，则无论男女很难生育，唯有捡继子来养，而眼下部位有不规则的肉凸起，目露凶光，说明其人不修阴德，子嗣难求。2、其次看奸门，奸门部位丰满没有皱纹，则代表其人生殖能力强盛，生养健康儿女的可能性​展开c,0,0,0,2
云屿猫岛,微博个人认证,2023年09月,水葫芦的种植1.光照充足：水葫芦的生长对光照的需求非常高，必须将其放在采光较好的地方进行养护，保证光照时间不低于4小时，植株才能更好的生长。2.经常换水：家庭养殖水葫芦一般都是水培养护，水培养护的时候一定要经常对植株进行换水，而不同的季节植株换水频率也不相同。3.温度：葫芦是喜温植物​展开c,0,0,0,0
听姗姗来韶韶,未认证,2023年09月,#谁规定家务活一定要女生做#社会对女性要求真的挺高，要有体面的工作，要照顾家人，要承担家务，总结就是上得厅堂，下得厨房。所以很多有一定事业的女性不愿意结婚，没必要啊，钱自己能赚，条件好一点请个钟点工帮忙解决家务，不然自己动手。结婚后，赚钱任务不变，家务量增多，如果有孩子还得承担主​展开c,0,2,23,2
孩子是最重要的财富,未认证,2023年09月,多地鼓励结婚到生育，给予了一定的补贴#哔哩哔哩动画#O多地鼓励结婚到生育，给予了一定的补贴​,0,0,0,0
猫喵便利店,未认证,2023年09月,5.生育风险科普，对女性而言如何能获得安全性行为及如何避免违背自己意愿怀孕，且如何在有意愿怀孕情况下安全度过孕期及生产期的科普缺乏。而这种科普不应该仅限于女性，而是男性都需要。性剥削被忽视女性感受，是因为长期男性忽视女性日常细节上被伤害的风险，或者可以称为视若无睹​,0,0,0,2
永乐镇的草111,未认证,2023年09月,这次中秋回老家听父母说了一个特别奇葩的事，就是有个男的，离异的，再婚找了个女的，那女的结过婚做过结扎手术不能生育，还要20万彩礼，这男的家里给凑了20万彩礼后，小两口结了婚一起出去打工了，剩下老父亲在家里自己干活还债。我说为啥要找这女的，不能生育还要20万，那两百一次的鸡一个星期买一只​展开c,0,0,0,2
missedkid1984,未认证,2023年09月,//@普罗弥修@祝佳音:我一直觉得社会在为996付出代价，那些外卖、方便食品、更垃圾的娱乐节目、更无脑的综艺和需要2倍速跳过的电视剧，乃至于线下商场和商业的低迷，进而到晚婚和生育率下降，或多或少都是人没有自己时间的结果。什么是赛博朋克，这难道不是一种赛博朋克吗？,0,0,0,2
专吃老头脆骨,未认证,2023年09月,//@牙尖的南瓜:内文反对派和评论非常精彩。男的真的忧国忧民哈！我看男性的主要担忧集中在“孩子得来太容易就会不珍惜”“吵架会随便丢弃孩子”好的人造子宫不要放在机器人身上，安装在男的体内就好啦！让您充分体验珍惜“这是对女性生育能力的剥夺，女性价值会降低”这么好的东西给你们为什么不要呢？,0,0,0,2
花生小生花,微博个人认证,2023年09月,电视剧《180天陪产计划》根据豆瓣阅读同名小说改编导演：李漠《装腔启示录》《我在他乡挺好的》《三悦有了新工作》编剧：韩家女主演：周雨彤、吴越开机时间：10月中旬拍摄地：浙江杭州拍摄周期：95天导演自述该剧是一个属于南方的家庭轻喜剧，虽是喜剧的壳，但内核其实是个挺揪心的故事。主要​展开c,141,85,1402,0
一份星辰,微博个人认证,2023年09月,我跟老公是在一家公司认识的，后来相处不错发展成情侣。恋爱两年多，偶然发现怀孕，我俩都觉得孩子来的太突然没做好当父母的准备，准备打掉，后来他父母知道了，不同意打。一、是觉得打胎对身体不好。二、是我俩26.7也不小该成家了。三、现在不孕不育高发，怕影响以后生育能力，综合考虑了一下决定​展开c,0,0,100,2
春壶大,未认证,2023年09月,救，谁说生育率低的？满大街小孩！​,0,0,0,2
若化为一阵风,未认证,2023年09月,楼上小孩吵闹事件05：住在学校旁租的房子里，楼上的崽子一直蹦，大概率是想用噪音逼疯我，回自己家过节，听到楼上持续不断的噪音，好像又是崽子蹦的。现在人类的幼崽都是半夜才睡、睡前要跑跳运动的吗？我是有多倒霉，在生育率下跌的年代走到哪儿都是破小孩，还都是男宝。房东还说楼上把那崽子看得很​展开c,0,2,0,2
昴宿星还是天狼星,未认证,2023年09月,评论区看了一圈，共济会就是希望凡人有这样的局面。继续对立吧～更好控制韭菜，最后本身基因里没得也变BI或者TR等，生育率下降，佐治亚石板全球人口缩减到五亿的疯狂之事还有多少直男直女和lgbt+人不知道🤷🏻‍♀️,0,0,0,2
京哥下次合影让我露脸,未认证,2023年09月,//@是子恒恒啊://@一颗麻辣鸭心://@莉莉安说道:还天天他爹地问生育率，哪来的脸？？//@三月甘蔗FFW:天呐//@饭哲惜-rebel:………,0,0,0,0
赏文,微博个人认证,2023年09月,我跟老公是在一家公司认识的，后来相处不错发展成情侣。恋爱两年多，偶然发现怀孕，我俩都觉得孩子来的太突然没做好当父母的准备，准备打掉，后来他父母知道了，不同意打。一、是觉得打胎对身体不好。二、是我俩26.7也不小该成家了。三、现在不孕不育高发，怕影响以后生育能力，综合考虑了一下决定​展开c,0,0,100,2
咖啡牛奶炸鸡腿,未认证,2023年09月,之前看到有人发明了人类饲料，长得像猫砂但是含有人体必需元素和物质，价格极其便宜可以大大节省生活成本。还有人研究出站立式睡眠舱，只要三个垫子就可以实现站着睡觉，极大节省空间保证休息。这些东西发明出来就是方便打工人降低生活成本，提高工作效率。这些真是新世纪最歹毒的发明。如果以后这些东​展开c,0,0,0,2
孩子是最重要的财富,未认证,2023年09月,【易富贤大国空巢：反思计划生育政策-哔哩哔哩】O网页链接,0,0,0,2
社会主义种地人_小胖儿,未认证,2023年09月,那肯定的，如果单纯只是生孩子，有的公司甚至也一样愿意招女性，只是不愿意招需要经常请假在育儿上而影响了工作效率的女性。//@肥肥小炸虾:图2其实说的也是事实，如果女性不为生育所困，我是资本家同样的价格我更愿意招女性，因为女性性价比实际上比男性要高,0,0,0,2
大胆幺女,未认证,2023年09月,感谢现代科技，感谢计划生育,0,0,0,0
付小欠er,未认证,2023年09月,是辛劳、是牺牲，也是救赎，这，便是生育的意义！两周岁啦​,0,0,1,2
奇闻往事,未认证,2023年09月,不结婚，直接把孩子生了。最近山东女孩儿美女模特儿李雪珂上了热搜，这和她生了三胞胎有关系，她这个三胞胎和别人生的可不一样，她是在单身的情况下生的混血儿。那她是怎么做到的呢？大家都知道，我们国家只有夫妻双方在没有生育能力的情况下才能够去做试管婴儿，所以她是直接跑到泰国去做的。试管婴儿​展开c,0,0,1,2
兔哥看天下,未认证,2023年09月,一场车祸让丈夫变成了植物人，林女士本来就很崩溃了！可没想到因为丈夫的昏迷，居然牵扯出另一个女人陈某，她不仅和丈夫长期保持不正当的男女关系，而且还给丈夫生了一个女儿。更让她崩溃的是，丈夫瞒着她转了90多万给陈某。林某把陈某告上法庭，要求返回90万，可法院却只支持退还40万！（案例来源：st​展开c,0,0,0,2
李玉是个der,未认证,2023年09月,性化女性现在已经逐渐成为一个很严重的问题了，Lisa这件事是最能体现性化女性的事情。女孩子的路本来就不好走，如果这种思想越传越广越传越深，女孩子们以后的每一步都会是血与泪。我突然想到大一的时候一位思想政治老师说的一句话，近几十年是女性权益得到最好诠释的几十年。人口开始缩减，谁都不知道​展开c,0,0,5,2
是子恒恒啊,未认证,2023年09月,//@一颗麻辣鸭心://@莉莉安说道:还天天他爹地问生育率，哪来的脸？？//@三月甘蔗FFW:天呐//@饭哲惜-rebel:………,1,0,0,2
冷圈自体发热机,未认证,2023年09月,//@祝佳音:我一直觉得社会在为996付出代价，那些外卖、方便食品、更垃圾的娱乐节目、更无脑的综艺和需要2倍速跳过的电视剧，乃至于线下商场和商业的低迷，进而到晚婚和生育率下降，或多或少都是人没有自己时间的结果。什么是赛博朋克，这难道不是一种赛博朋克吗？,0,0,0,2
taro酱--1125,未认证,2023年09月,//@土生土长土先锋:《气球》，很好看的电影！女性有权力掌控自己的身体，对强迫性生育说不,0,0,0,0
