nick,sig,date,text,forward,comment,like,情感倾向
冻住不叽走_L,未认证,2023年12月,今年的最后一天收到三胎也算是一件幸福的事吧@张艺兴​,0,1,0,0
易壬先生奇门命理,微博个人认证,2023年12月,奇门遁甲（15）他会为我离婚吗？分析如下:1庚为他落坎水宫，坎宫五行属水，主思想不坚定，庚处死地是不旺的状态，说明他没有勇气改变目前的状况，庚下临丙为贼必来，心愿难遂的格局，说明事情不会向着希望的方向发展，下临休门说明他的态度并不积极，有躲避，上乘太阴说明前景并不太光明。2乙为​展开c,0,0,0,2
小卡受害人,微博个人认证,2023年12月,有些人这么爱看我粉见明年多发点崔生车狂草尹静涵，尹静涵怒怀三胎​,0,28,245,0
清风半袖,微博个人认证,2023年12月,广告片主打三胎，有关部门不得多用这些图吹吹？​,0,6,8,2
右旋柠檬烯,未认证,2023年12月,每个认真热爱生活的人，应该心里明白，未来可能我们生存环境越来越难，梦里水乡，越来越远了，所以2023里，我热爱工作，认真对待感情，好好吃饭，严于律己，有大半时间里，每个做地铁的早晨。怀有一颗感恩的心，面对一切，这是我二胎后的第一份工作，这是工作的第三年，也是我目前经济独立的高峰期，疫​展开c,0,0,0,0
阿老高,未认证,2023年12月,课代表来了：1冰箱彩电大沙发一个也不缺2鼓励大家生三胎3片里客户群体瞄准中产以上的家庭条件很明确,0,0,0,0
Maltig2022,未认证,2023年12月,咱们还在“计划生育”，还只是“允许生三胎”，那生第四胎非但不奖励补助支持，还要罚款行政记过咯？…政策僵化，执行官僚，是我国继续上升的最大障碍,0,0,0,2
曹烨怎么这么可爱啊_好运常在版,未认证,2023年12月,稀里糊涂的就把2023年过完了今年听的剧不算多也没有几部惊艳到我的对广播剧好像失去了点热情有些剧情伤是真的伤啊业务能力差的不行制作差的也不行投个好胎很重要记录一下✧*｡٩(ˊᗜˋ*)و✧*｡2023听剧总结免费剧推推黄金台终于完结啦~棒哉~全一季推推唇间秉性下等文物不好惹​展开c,0,3,2,2
章博,微博个人认证,2023年12月,小鹏X9预售订单突破30000台！这个数据对于小鹏来说是很不错的成绩，预售价38.8万，中大型MPV，全域800V架构，前/后一体式铝压铸，标配四轮转向系统。如果明天的价格比这个预售价低，转大定的用户不会少，交付则是小鹏最大的挑战，我记得当初腾势D9正是因为产能受限导致近1万辆订单退单，希望能跟上​展开c,11,34,90,0
情诗赋瑜kai-,微博个人认证,2023年12月,老公老公我已经三胎了,0,0,0,0
畜博,未认证,2023年12月,转自抖音视频(讯飞转文字)：鹏友圈各位80后，你们失业了吗？我也是80后，咱们这一代人最大的已经44岁了，最小的也34岁了，除非是吃铁饭碗的，80后绝对是现在市场上事业的主力大军，今天我出去见了我一个朋友，大厂高管，比我大两岁，然后刚刚被裁员了，他年薪是多少？裁员之前一年差不多200多，工资​展开c,0,0,0,2
黎芮岑,未认证,2023年12月,2023马上就过去了，又一年！成为母亲开始，轻松愉悦变成了奢侈，回忆里想不起自己怎么会有勇气要二胎。老二的到来，更是很多事情的终结。老大初三了，一个特殊的阶段，他辛苦我们也辛苦，煎熬。再给我一次机会，我真的想只做自己。可惜没有再一次！2024年，希望家里老人平安健康，老大上到理想的高中​展开c,0,0,0,0
切除额叶的麦克墨菲,未认证,2023年12月,2023年年度总结终于有一年不必只总结书影音，但好像并没有让生活变得充实。懒懒散散了许多年，突然在这一年变得忙碌起来，忙碌到没有时间体会此刻忙碌之事。我的灵魂像一个哺育了三胎的乳房，变得干瘪无趣了。​,0,1,1,2
野穆-,未认证,2023年12月,不是不婚主义，婚姻主义，丁克主义，三胎主义。我是幸福主义，一切发生的均有利于我更加幸福。​,0,0,1,0
Tequilaaaa_,未认证,2023年12月,你再开放一个二胎三胎试试呢？脑残吧一个个的要我说整个地球都快饱和了还生生生生尼玛生​,0,0,0,2
Fishball_耀茨鱼绾,微博个人认证,2023年12月,#妈妈在洗手间不要打扰妈妈#……所以到底是谁在说生二胎三胎好的！！！​,0,0,0,0
属性不明长,未认证,2023年12月,2023年的一个感慨是人是好了伤疤忘了疼，自愈能力很强大的生物。除了岁月不回头，留下过惊人、制约生命长度却不再疼痛的伤疤，一切都恢复得比想象中更快。about生活今年在神仙妈妈的大手一挥下，下半年住进了新装修的家，这可以说是今年最快乐的事吧。和妈妈也难得能待上两三个月，一起看剧一​展开c,0,2,12,0
初梦丫头1234,未认证,2023年12月,#妈妈在洗手间不要打扰妈妈#4个孩子，真不想说什么，现在虽然国家在放开二胎三胎，但是没有官员军人逼着女人生孩子。自己做的决定，自己承担后果，尊重祝福​,0,0,1,1
别骂我了我也是有自尊的,未认证,2023年12月,新的一年：希望我讨厌的人都倒大霉希望我讨厌的人破财遇灾希望我讨厌的人早点结婚希望我讨厌的人一孕三胎希望我和2020年一样平平淡淡希望2023年赶紧滚今天是月末，周末，年末，世界末日各位生活愉快，祝你们讨厌的人明年事事不顺​,0,0,0,2
悬悬听旋旋说绚绚,未认证,2023年12月,不得不承认你们hd两个烂人是真的有点东西的想杀了你们除非你们出来生三胎给我看​,0,0,0,2
青岛右手1,微博个人认证,2023年12月,考古任嘉伦，印象很深的两件事，一是他每部剧都会拼尽全力，二是采访时记不住以前的台词。任嘉伦塑造的角色之所以格外生动，是基于他的沉浸式创作，他不是在演某个角色，而是直接成为那个人，他的全身心投入让他在拍剧期间整个人的状态都符合当下角色的气质。可一旦杀青，他会迅速抽离。双胞胎接踵而​展开c,6,10,123,0
水果店的回头客,未认证,2023年12月,可以，宣传很符合国家政策，助力大家生三胎。//@黄斌:相当可以，相当可以！,0,0,0,0
旼炡探椰树花,微博个人认证,2023年12月,娇妻多生点三胎吃点宝宝碗吧,0,0,0,0
种子90,未认证,2023年12月,#箴言书苑超话#箴言书苑刷新知：人类的三个大脑，你知道吗？今天分享的这本书是作者肖恩·M.塔尔博特著作的《神奇的营养心理学：如何用营养保持身心健康》。✨提到身心健康，肯定少不了要提到大脑。对大脑的认识，我们知道左脑和右脑，比如左脑理性，右脑感性。如果从大脑的上下结构来看还​展开c,0,0,0,0
钮祜禄露西,未认证,2023年12月,请停止给我推送那些诸如：三胎妈妈录自己每天日常有多辛苦、和婆婆吵架老公也拎不清等等的视频，路都是自己选的，为什么还要发出来膈应其他人。是为了听一句“你真是辛苦了、别人都怎么怎么样不是人”这种话吗？对不起，我一点也不同情。这只是成年人在为自己的选择买单而已。就不要再出来污染别人的手​展开c,0,0,0,2
匡小苗123,微博个人认证,2023年12月,我父母非常喜欢杨紫，很喜欢看《大秧歌》和《战长沙》，无聊的时候我也陪着看两眼，其实，那个时候我对国产剧是没有什么兴趣的，只是惊讶那个演过小雪的小女孩长大了。因为我工作忙，我家双胞胎是交由我父母帮忙带大的，小孩子天天跟着外公外婆看杨紫，也非常喜欢她。2016年我妈注册了微博，就为了上​展开c,3,69,676,0
Zoom6789,未认证,2023年12月,#宁艺卓#好美美人一包三胎​,0,0,1,0
小怀妈妈送好孕,未认证,2023年12月,林女士面对着医生，心中充满了期待。这是她第三次尝试第三代试管胚胎移植，也是最后一次。如果这次不成功的话，她就不会再尝试了。医生告诉她，由于她的年龄较大，胚胎的发育可能会受到影响。但是林女士并不在乎，只要这能够让她成为母亲，她愿意冒险一试。几个星期后，医生告诉她胚胎已经发育得很​展开c,0,0,0,0
也只只,未认证,2023年12月,小学生流水账式的简单回忆了一下我的这一年的难忘重点事件！1⃣️月第一天和弹小狗一起在小酒馆跨年，当时还没有在一起呢～之后回重庆过年，看了非常震撼的烟花秀，见到了好久不见的亲戚朋友～2⃣️月叶董来重庆找我，然后我们一起去了成都这个潮到风湿的城市，吃到了全世界最好吃的甜水面，见了萌萌​展开c,0,4,3,0
壑枚傾生,未认证,2023年12月,//@长腿姐姐778:对，又要女人赚钱，又要女人独立不索要情绪价值，又要女人有车有房，又要女人怀孕生三胎,0,0,0,0
圈内妹妹,微博个人认证,2023年12月,郑嘉颖一家人出游，郑嘉颖抱着三胎儿子喂饭，小家伙看着爸爸笑得十分可爱～五口人热热闹闹，好幸福啊！​,33,33,43,0
风中的农名工,未认证,2023年12月,没有三胎和大别墅能买mega么,0,0,0,1
或许我该勇敢,未认证,2023年12月,sky光遇现在年轻人不处对象，不买房，不结婚，不生娃，自己赚钱自己花完全够了，没有多大的压力，一个人可以活得很好。当然不结婚不生娃的坏处也很多的，人口越来越少，而现在老年人越来越多，国家开始着急了，没有劳动力是很可怕的。这不是最近专家们又集体出动了，说年轻人不生孩子是不对​展开c,0,3,3,2
massiveE,未认证,2023年12月,我今天看到一个女的生了四个孩子在散步第一胎是女孩第二胎是三胞胎俩儿子一个女儿就这还说中国孩子少呢这不是有人​展开c,0,0,0,1
订到一张机票,未认证,2023年12月,干嘛？拼三胎啊？,0,0,0,2
草莓香菜粑粑柑,未认证,2023年12月,三胎家庭🈶️​,0,3,5,0
猪咪抱抱y,微博个人认证,2023年12月,📝2023大概有两三年没有写过年末总结，但是今年是特殊的、幸福的一年，我总是在突然间回忆起然后匆忙去翻相册寻找，寻找能够和记忆里重叠的画面，反复去感受那一瞬间1⃣️疫情开放年底没有汇报课，早早就回家过年了，收到了礼物👟；吃到了冬天的车厘子和草莓；祥哥带我去了野生动物园；开始漫长​展开c,0,3,3,0
享耳文刀水景页,未认证,2023年12月,#妈妈在洗手间不要打扰妈妈#昨天去喝早茶，隔壁桌俩妈妈AB带着孩子，一人一个，老公都不在。A说老公疫情三年公司效益不好，换了个工作，现在一个月万把块钱，为了激励老公努力赚钱，她决定怀二胎。（大宝不到一岁，之前有说国庆六个月去了海边）我跟先生不约而同相视而笑，这老公是造了什么孽​展开c,0,0,2,2
十六點夕陽,未认证,2023年12月,木木的书改成广播剧，先说【很好的】：《判官》，一往吴乾不用说，老搭档，能力强制作好，这部剧很好很棒⭕《某某》，第二本我觉得能接受的广播剧，钱老师跟大飞配的贼好。⭕然后来说【不行】的：《铜钱》，我的古耽第一本，真龙的cv一点都不好一点都不搭，玄悯的cv船长倒是还不错，出了cv表直接因​展开c,1,6,1,0
用户6668255152,未认证,2023年12月,上次去医院拿药偶遇我同事，跟她闲聊了几句，说自己二胎后很虚，她说她也是，当初她产后虚的，产后抑郁伴焦虑，无法接受这样的自己，以为运动可以改变现状，于是产假就去健身房了。这不是跟刚开始的我一样吗，然后发现有氧也没啥用，很崩溃。后来才知道虚人并不适合大汗淋漓的运动，所以疫情期间八段锦​展开c,0,0,0,2
角樓下的長吉,未认证,2023年12月,还是出去了在下午三点多沿着之前骑车的路线从另一边走到湘湖超多车在露营本来是准备一路高歌的平常人比较少结果只能小唱了不过今天嗓子就不太好昨天嗨过了点儿还是来到了熟悉的跨湖桥熟悉的水光粼粼地现在累躺了最后一天平淡的满足感好😗回来的公交上还遇到一对双胞胎女孩👧🏻👧​展开c,0,0,2,0
